mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_mean,chroma_std,contrast_mean,contrast_std,tonnetz_mean,tonnetz_std,zcr_mean,rmse_mean,filename
-319.91614,146.69095,58.72094,55.18076,20.182844,41.674915,17.223349,29.1225,-7.4516215,24.549223,3.1012664,16.76601,-7.415086,15.362019,-2.180776,13.455927,-2.2464318,11.795335,-4.254805,10.662555,-2.1087213,8.31307,-6.8285055,10.020885,-3.075146,9.041894,0.31542462,0.3268903,18.26979115196502,5.094183098688888,-0.0013935551202038819,0.16518795856475998,0.14289168580271566,0.053051487,audio_730.wav
-544.5994,100.3716,54.199196,80.247734,3.5015793,35.131096,-4.347483,19.506641,6.391558,14.869141,16.525097,25.05831,6.4391837,19.572666,3.88179,13.844831,7.933217,13.903735,8.896093,14.772593,4.5805717,11.235152,0.12108937,9.233268,-0.34342107,9.222638,0.5446938,0.30344388,17.9204279196108,6.093329719234161,0.014928927566736557,0.11613189918095215,0.1872150753650364,0.01663795,audio_731.wav
-296.57727,99.7563,71.05755,42.143913,8.353205,41.056934,12.91258,36.024357,-14.366085,26.427038,-5.9383864,24.130798,-14.512573,19.532856,-6.4202194,18.008757,1.731346,15.32546,-23.283014,18.051193,-4.969525,12.047266,0.35368317,12.184374,-7.69527,9.889431,0.29265076,0.33443436,21.582278090250007,7.17365869975565,0.004088536463183291,0.16745788022667318,0.15769300369408945,0.06186078,audio_736.wav
-282.53854,130.46274,82.751015,74.45997,-2.8178718,46.77506,36.524113,34.677715,-17.94827,29.279648,10.147491,23.199572,-11.226277,23.572544,-3.0844824,19.030247,-2.6207032,13.189035,2.9351487,12.149571,-2.1766734,11.64905,-3.6507547,9.4941,-1.134929,7.8240585,0.40003616,0.31253088,18.74257007872145,5.356978027000153,-0.006126731895314291,0.1522251434049534,0.15522403737353568,0.057811774,audio_74.wav
-334.49387,131.0593,76.90845,60.85961,5.750242,40.000633,39.227245,46.81465,-10.778099,27.146143,-15.507742,22.365095,-8.2387,17.300707,-17.038553,17.737394,-10.052473,15.7300005,-20.513077,21.102543,2.3751109,10.289313,-7.259431,9.822617,-14.871107,13.409765,0.3937868,0.33890218,20.92128675662604,7.534135404569983,0.02205958806689414,0.137361987319545,0.12216287273695421,0.05432437,audio_743.wav
-341.30328,118.14239,90.8155,56.818592,-10.723334,39.636448,16.851276,30.248158,-16.289648,19.775675,-14.240388,16.811377,-5.802403,16.025753,-10.020519,15.725328,-5.10479,12.1787,-8.506883,12.746779,-8.163862,10.908135,-4.01996,10.950046,-10.516597,10.704405,0.28291345,0.32500306,19.309057888503265,5.710150303445524,0.02731782383848051,0.1790832137332041,0.11349861055644303,0.04901145,audio_744.wav
-453.9068,71.56042,84.26194,65.89091,30.080647,46.260582,19.819572,29.794458,28.66425,22.234268,21.13615,18.920485,9.1913595,20.47453,8.071952,17.600914,10.441749,16.72085,9.306937,16.065935,3.454901,13.187263,-2.7735498,11.59381,-4.716232,10.50669,0.3981379,0.31932992,20.33424967010954,6.933253505922885,-0.005195985079803921,0.1308038320726965,0.060233951990502396,0.036236394,audio_745.wav
-295.70468,73.32727,111.26602,39.095894,-11.093426,26.23882,32.847713,21.867552,-7.0072975,17.432785,2.3228226,15.028155,-1.1059073,12.078676,-11.61526,14.171171,0.37469828,10.878192,-9.505354,10.178084,-7.200573,9.661768,-2.4978456,8.447339,-6.50435,7.886987,0.38028377,0.33677742,18.763588721912733,5.879590492738236,-0.0032627423990297466,0.15412559935520992,0.10989058131988817,0.05562945,audio_748.wav
-334.91434,129.71474,53.409645,51.052185,-13.490563,34.991474,15.597106,30.76494,-22.820545,29.002523,0.18317619,16.624344,-16.191576,16.96122,-12.087479,14.911293,-9.551456,14.6473675,-6.5796027,10.451629,-6.828272,9.883924,-10.940996,10.833464,-4.898747,9.2866125,0.33103228,0.34909117,20.028511167994086,6.520613199552688,-0.0038672105366368286,0.15770733408861887,0.1464703349640575,0.04931135,audio_753.wav
-314.76224,84.1916,85.647896,40.337265,28.586412,33.315487,16.713236,31.872166,-27.39055,27.738073,-10.982771,19.63759,-23.091629,20.008415,-8.547334,14.4217825,-12.404367,15.181361,-5.332128,12.744675,-4.361754,12.040612,-11.9411545,14.154207,-2.6154563,13.22873,0.29670385,0.33310556,19.959149765289038,6.419677127263099,0.008947805606967186,0.17235517351635168,0.13652686950878595,0.07839802,audio_755.wav
-308.69928,116.894066,92.149864,78.97997,-41.145294,39.589813,15.81862,38.423557,2.9471776,24.043098,-10.060902,25.766727,-9.518238,20.178707,-2.7025259,16.7288,-2.0000644,16.934706,2.7069218,14.80845,-16.439636,13.08608,1.2010428,12.811318,2.9112031,11.635836,0.4156038,0.30124107,18.776686296213512,5.390914374394335,-0.004216764635117684,0.0935297941768409,0.1896108533781983,0.030781923,audio_758.wav
-354.0984,110.19879,70.66812,68.7468,30.728825,37.48532,13.111898,29.437168,8.341341,26.803854,0.95916915,17.241718,-5.0674734,15.96446,-14.175746,16.795961,-12.444205,16.718035,-14.32008,15.958672,-2.9742672,13.2299185,-1.4645853,12.699456,-5.7539105,11.697033,0.32994077,0.31637707,20.493443964508284,5.707778073122976,0.01023789329017233,0.14263040351801326,0.17168155950479233,0.044579573,audio_76.wav
-283.0615,115.47387,95.13132,50.688522,11.898433,34.175594,13.85961,28.141737,-4.0223026,21.546848,-11.300367,22.306496,-8.508533,16.682852,-9.184476,15.697883,-9.536202,14.261843,-15.217633,15.046328,-2.023782,11.535557,-4.4115186,11.494601,-5.4782457,10.051328,0.32565388,0.3242482,18.847057015255093,5.197488994345969,-0.00041529453011296706,0.14034280949920513,0.13121687591520234,0.076680794,audio_760.wav
-310.7031,66.026405,141.71269,52.756775,-10.190963,24.399845,4.427008,28.468908,13.407146,21.364477,-13.056093,16.152641,-15.41013,18.55528,-2.247789,14.036102,-11.709451,13.010883,-5.710793,15.950002,1.155633,13.076085,-2.6055434,10.985423,-0.55103034,10.059774,0.3122074,0.3189479,19.867669420880247,5.297553409354833,-0.008863678102412259,0.14850619763238593,0.11362211087260383,0.059958175,audio_763.wav
-302.3334,81.16543,104.03628,44.30303,5.5835514,26.301365,24.87275,26.612885,14.079712,19.690495,0.67734045,14.317352,-10.172738,16.90732,2.6466408,12.434258,-4.1431737,12.65139,-17.633968,16.510185,-7.7667356,12.1994505,-3.4610896,10.104533,-10.8509445,11.108996,0.3404759,0.32669842,19.613433030639623,5.627321910869273,0.032627521378276333,0.14480076623552346,0.11672131880657614,0.06233862,audio_765.wav
-312.05206,90.23745,101.00292,44.392582,-4.486332,29.111156,26.278479,23.371506,-4.545964,16.497904,1.1199019,14.777297,-2.0255666,12.744194,-9.217311,14.666533,-2.9721491,11.791897,-10.173462,10.480052,-9.2780905,10.232395,-3.4283736,9.349709,-4.530578,7.9419866,0.38475484,0.3327087,18.90373558834284,5.8838782121899955,-0.005954430791734021,0.14349649108540463,0.1220856525392705,0.04778298,audio_766.wav
-315.70508,125.910484,81.466194,54.165062,-21.35855,34.81833,14.13062,30.140158,-9.581625,24.907383,-3.6563299,15.952516,-6.716234,15.844198,-13.8730345,15.357885,-12.520109,15.881406,-12.052391,15.385085,-7.2510257,11.214341,-2.597349,11.964163,-9.698597,11.468724,0.32728738,0.31259623,21.060296490804046,6.031273536786898,0.0026897161934566244,0.13946461277954383,0.12904873036474973,0.042335317,audio_77.wav
-433.41467,125.6961,39.994934,53.23539,13.256042,25.542225,9.4861555,18.61056,0.42320022,13.364129,-4.255745,15.086119,-2.4623098,9.677232,-3.6331325,9.704537,-5.6208076,11.621313,-4.5805683,8.010631,-5.6161475,8.414737,-4.1594825,7.0808067,-3.6902487,6.1781025,0.4470165,0.30481416,17.355120502688063,4.696895716450906,-0.007375615582172256,0.11135566200754583,0.18557469507121938,0.027065236,audio_771.wav
-387.57437,85.23291,66.03334,55.05898,3.441561,24.819626,0.78737086,22.568382,-0.42959273,13.473312,-6.0139537,18.465847,-2.9127402,11.359991,-3.9506752,12.815997,-8.134273,15.253437,-7.2360444,11.476228,-1.6228333,8.256696,-1.7746322,10.782215,-1.4783764,9.496797,0.42564744,0.32037342,17.715240289627697,5.406208345535498,-0.0021935531763656677,0.13866927009843388,0.15008746422390842,0.032720357,audio_773.wav
-291.46176,72.9507,113.856636,30.414772,-24.034554,24.841148,28.366152,29.833578,-11.542705,19.278536,-11.532419,16.564829,-16.49475,15.949552,-9.794341,13.987014,-7.436118,13.8495245,-8.399093,15.139896,5.430716,16.934847,-6.4654393,11.264844,-3.8088517,10.215818,0.37473226,0.30784374,18.493454098393308,5.003289175544068,-0.0037529067670440757,0.08663983616965397,0.11924072525625666,0.034893602,audio_776.wav
-361.92374,82.439644,124.07315,51.59833,21.189934,23.228672,20.28929,24.364283,11.773573,14.438454,0.68081224,20.163412,-5.4569454,14.48196,-1.31632,11.012745,-12.60368,12.539748,-10.725876,12.879861,-3.0130687,8.739068,-0.5173824,8.543848,-1.0740056,7.9664326,0.30473578,0.3048137,18.41488028690235,4.985626493088872,0.043069300775786724,0.15576138598287406,0.08566865931176784,0.058913104,audio_778.wav
-377.91977,136.17479,105.23458,53.48296,-39.062576,54.751293,49.137096,36.789024,-2.7616796,23.102583,-24.138597,21.886967,5.8247786,14.787589,-0.26805198,15.884982,-16.823034,15.142429,-5.833951,10.915915,-3.9032545,10.309414,-6.8764343,11.941227,1.5092001,8.975416,0.35659122,0.32128072,19.68618477866748,6.035874789323322,0.005045185047753281,0.16282538933010038,0.13280781998801916,0.033253,audio_779.wav
-366.43454,149.22963,59.290825,70.28385,5.771261,39.89746,7.299375,33.452915,-1.1591887,26.291615,-4.4854164,20.745377,-17.91638,21.70638,-10.799572,17.416899,-16.292456,20.36432,4.1106014,13.851944,-12.039433,14.722729,-7.339126,11.474826,-2.6818116,11.490604,0.36308888,0.31871927,20.08778055577057,5.3435481552709945,-0.005514369555275974,0.13757543222767923,0.15579244612638815,0.03842046,audio_783.wav
-298.80588,107.42664,57.29005,44.89332,1.9611914,44.987213,22.419596,36.487602,-11.473841,26.00561,-10.53238,21.929838,-15.559014,19.352503,-8.130908,18.863043,-11.773535,18.061546,-14.011788,15.376404,6.0987873,16.53845,-14.803224,13.412024,-4.2854915,14.963114,0.337175,0.3247781,20.15655186612424,6.136900227561693,0.013772502206964212,0.1272574889526062,0.18829273557550236,0.04918564,audio_787.wav
-342.88507,111.06231,103.212975,60.55184,5.9674325,43.725098,-9.3555155,31.053051,-18.669619,22.599285,-18.940325,20.4876,-18.055973,18.055275,0.1924599,15.798518,-12.501434,13.833966,-8.783682,11.87993,-9.930135,12.782519,-10.229075,11.624787,-4.448239,9.761119,0.29596442,0.33535728,20.379039714498223,6.370196191884637,-0.007616340536815073,0.1712816533877012,0.13012825312832801,0.07254123,audio_788.wav
-476.30954,144.14032,78.131905,64.345474,1.5581999,22.073002,6.431151,20.650661,3.621239,12.340383,2.1827273,9.79244,-6.399209,15.53188,0.9415708,8.283043,-5.2310147,8.683615,-4.9624586,8.433087,-4.3033376,7.36139,-1.6881546,7.5018754,-5.255123,7.4785953,0.48063698,0.2958227,17.862723460089097,4.383786949792806,-0.039473807638877506,0.09726765076908482,0.12041592826477636,0.016950501,audio_790.wav
-353.79153,114.60072,77.94066,48.67972,-4.561372,45.47456,13.354519,28.175526,-3.5065672,24.414421,-1.7759448,19.740181,-15.852294,19.809277,-11.627252,17.55217,-1.26221,15.542772,-10.348708,12.402845,-21.296482,14.057408,-12.806823,13.492766,-4.8763576,11.334152,0.3332181,0.3281394,19.432755553394625,6.054249056019954,0.009714525133701177,0.15072704372966225,0.12897483457809225,0.05277414,audio_794.wav
-307.9043,107.77032,51.76922,38.410202,-11.38439,48.788467,13.679198,33.91457,-25.795492,32.49409,0.6686754,21.580805,-11.069314,17.050606,-8.899082,15.047717,-6.2034464,13.168536,4.593898,10.321039,-1.6700876,9.40523,-8.064544,10.309582,5.8829165,11.93931,0.28098792,0.3281402,21.318682376328223,6.912361478578369,0.006307320047172056,0.18573646566633045,0.15331901249667199,0.062264495,audio_796.wav
-427.1707,151.10703,26.13079,51.37733,-2.0383573,33.19033,21.344936,38.11838,-14.961274,25.77691,6.6840453,14.887575,-10.103327,16.754253,-11.544417,16.987677,-8.952593,13.51346,-4.9030676,11.550815,-7.4392786,10.320036,-5.882717,11.441434,-0.22221556,7.7378006,0.3010843,0.35333124,17.901894400376445,7.159660970622883,0.00386093445711059,0.15213134906252548,0.11844304321419062,0.022110058,audio_8.wav
-406.23538,132.69499,80.497536,76.78688,11.817929,42.747005,30.55759,41.92755,-3.4718611,29.116493,-10.802456,19.812391,-18.683367,25.024937,-14.85888,20.8015,-5.706801,18.20218,-13.768493,18.128454,-9.938023,13.22202,-0.11385176,11.515769,-11.525502,13.67802,0.3833484,0.31000048,20.164651637976036,6.736344616456003,-0.007151249700400649,0.12310028698261857,0.15843763666905217,0.037751753,audio_80.wav
-372.30624,134.07397,68.674164,50.344337,-21.75392,42.926003,17.72256,28.38568,-21.350231,26.151121,-13.827836,18.549356,-14.83732,16.413874,-12.191663,15.03993,-4.0898914,11.968819,-9.535044,13.522377,-10.896379,12.497373,-6.862397,12.209237,-4.863189,10.152145,0.27475917,0.32136944,20.84133928702658,6.717663212023813,-0.00830014830218999,0.17668375752156834,0.1268005046092918,0.044265382,audio_802.wav
-319.23572,125.40203,42.238434,52.52901,-0.9736968,39.741188,14.049734,29.576094,-13.67654,23.740803,-4.653896,16.31477,-18.257507,19.126387,-16.250168,18.325504,-9.764055,12.947171,-11.775478,13.115301,-8.701154,11.513834,-0.52694464,10.37012,-4.0326014,10.724988,0.2982335,0.32051566,20.061249891409226,6.280277907961654,0.0035866384060998695,0.13616595706112886,0.16698745501354048,0.055147074,audio_807.wav
-348.82495,76.61308,117.42715,50.434185,7.293025,36.06604,3.3421795,30.913465,4.8602576,15.778772,-13.852542,19.390854,-13.405287,14.973791,-9.854568,13.228192,-10.5224085,15.56925,-7.126865,10.985919,-7.6535077,10.05515,-6.8384504,10.576866,-3.1288276,9.385165,0.25700134,0.32871634,19.625227661559155,6.061359190525884,-0.006281064817647056,0.21050020434649455,0.07520831253328009,0.0806585,audio_808.wav
-333.69366,100.82089,86.63522,56.561474,12.527892,38.78387,4.5178375,29.599264,-5.6301575,26.230623,-0.6749241,20.297781,-7.3063536,18.475313,-2.9494214,14.587924,-7.754008,13.633299,-10.057719,10.791829,-11.591545,11.100646,-4.856875,11.2664995,5.761179,12.111569,0.296534,0.3307055,20.20899773191036,6.056298513420242,0.0023149480248278037,0.18273514437392246,0.14184800633844338,0.06199984,audio_809.wav
-367.06052,109.87074,60.594414,41.12503,-11.585118,36.25533,3.356703,28.153807,-14.066648,21.486858,-8.539502,15.37981,-13.927131,15.888593,-8.411381,13.392983,-5.614721,11.269485,-9.742979,9.535414,-9.947792,9.1111355,-5.72987,9.141655,-5.644252,8.941266,0.39129224,0.32640484,18.34088890648419,6.01815496638281,-0.0027691867278485335,0.1386327869775378,0.12817330812366878,0.045019474,audio_812.wav
-295.3085,72.06783,94.34054,27.061378,-11.814261,26.997839,-0.62714154,19.570206,-15.262529,17.1918,-15.467737,17.076773,-13.916724,16.386555,-5.57711,12.844444,-0.70146257,13.317075,-1.7207316,11.36785,-0.4837095,11.939449,-10.213105,12.513485,0.3235588,11.369135,0.29319626,0.31701005,18.840453492078982,5.22717217756552,-0.020670887430359785,0.14746326019281564,0.12929677099973375,0.044535454,audio_813.wav
-441.06702,151.58315,56.77036,47.295696,8.813971,24.56125,10.498998,20.372374,-3.2259438,14.20557,-1.8031439,12.68095,-6.5985017,13.030787,-1.1465256,9.86835,-2.8723314,11.144766,-5.889097,9.170557,-4.447605,6.7073565,-4.8336225,8.00806,-9.823141,6.622356,0.51305187,0.28964832,16.877693514230106,4.633125447390254,0.0027941641385697104,0.12085657958148376,0.16050309088791267,0.021562437,audio_817.wav
-353.56033,126.56229,37.845078,46.60317,9.006908,36.464706,21.894045,33.18849,-9.761233,25.424248,-6.5670447,18.129662,-13.508491,19.136827,-2.7214866,12.423938,-3.9268222,12.201455,-7.316376,12.124569,2.8365428,9.983013,-6.60638,11.060752,-2.7186527,7.687966,0.3216772,0.3152465,20.134164665852428,5.892558190956424,-0.00033184753825484155,0.17890627245438784,0.14249778479432906,0.037873838,audio_82.wav
-320.45197,124.60754,67.41856,55.7545,25.460594,36.728294,19.853487,29.856106,-2.950854,23.15693,2.5967627,16.207298,-3.5825763,14.432345,-2.1224067,13.635771,-3.3612828,12.403882,-3.7822504,10.057047,-2.0444853,8.520547,-7.0710025,10.317864,-3.7336378,8.54376,0.3122308,0.33057603,18.29108339988647,5.180589559822282,0.005380113943970526,0.1748418725322458,0.12760312666400425,0.052709576,audio_826.wav
-499.4079,104.96993,76.30674,86.075874,8.693369,39.746254,-5.829983,22.690866,6.29355,16.568214,20.559095,25.000675,8.556886,23.318283,5.15317,16.30036,9.059267,15.295998,13.363389,16.627886,8.615449,14.035397,0.821875,10.627956,-1.2497011,11.538136,0.49409315,0.3092522,19.13550191802765,6.678279077252592,0.01679833937539766,0.11670225164881767,0.15002899964868385,0.023793377,audio_827.wav
-331.19974,98.41976,66.88503,39.601383,15.116605,34.407295,6.0732865,34.416668,-18.360027,29.471758,-2.7533886,21.796057,-8.150943,16.889496,-9.775967,20.722982,1.8619124,13.492016,-20.437775,17.014227,-1.617272,12.342632,-5.3640113,12.514549,-6.770618,10.407253,0.29802415,0.3347901,21.24663373705945,7.2863486776144635,0.01333293843400382,0.19565305373385805,0.15807494467185837,0.04485088,audio_832.wav
-312.93518,138.94089,78.33757,66.49389,-5.456133,48.829636,12.490023,35.13077,-13.148783,27.151371,-17.90103,24.49481,-11.451588,19.37446,-12.304103,16.178673,-1.9374522,13.914929,-3.1421425,13.762359,-6.9555364,10.74304,-7.1892304,11.623813,-4.1980147,9.300828,0.3931448,0.30856046,18.934990916283173,5.686505276044375,-0.006415964349753714,0.11063575206920002,0.1653289632421459,0.04708065,audio_834.wav
-292.16577,61.62882,133.77278,37.674984,-26.632685,30.714191,7.58612,31.311337,-1.9485265,16.85116,6.7014165,13.136517,-4.352349,12.990692,-9.945706,14.698777,1.2519922,13.02016,-7.6803803,10.56315,-9.094688,9.622993,-10.974619,9.7465315,-11.701669,9.147683,0.40380687,0.31424776,18.495891494758702,4.819099757885613,0.0017455592862120647,0.11343846103151768,0.10381774577342918,0.04193392,audio_836.wav
-337.72284,89.746796,112.91244,49.71169,-9.44131,42.144344,16.07278,30.16462,-22.790352,22.445293,-18.669125,23.478046,-5.1335855,17.175413,-8.790841,15.682888,-5.1350236,13.2514925,-9.186687,12.784923,-8.24896,11.517988,-4.2659016,10.476975,-10.662136,10.367293,0.24440381,0.31417653,19.60977755511782,5.324355524467367,-0.0017508675234919576,0.17087309706870824,0.1040962064862886,0.043531656,audio_842.wav
-299.79053,122.51916,86.95366,50.591915,5.2012844,47.269188,17.787264,31.828133,-5.7235756,27.040524,1.2286222,21.155655,1.643893,16.292837,9.675571,17.089184,-2.5909576,18.084543,-4.0367413,12.4637165,-13.83335,14.073737,-0.9143904,11.615276,-0.8412779,9.855775,0.31011233,0.32671696,20.81272947850477,5.8428538458098584,0.025362555221862797,0.1570313951267643,0.121886232028754,0.07431687,audio_848.wav
-359.2154,136.91917,69.219185,59.425114,8.410964,43.820652,17.419764,31.269804,-12.514717,24.019495,-12.304263,18.66711,-4.1016254,15.134815,-14.397456,20.349241,-4.499471,13.751623,5.090119,12.104259,-4.620788,10.8317585,-1.1093497,9.560554,-6.9899287,9.516946,0.3718449,0.31565994,19.32979175775644,5.988705930881662,-0.002540463388634994,0.1369517613690143,0.1550482769235889,0.042145126,audio_85.wav
-269.18863,99.76263,83.16568,42.368286,8.149359,43.733044,14.95939,29.286985,-31.191137,27.873398,-6.493089,21.148819,-27.533014,21.006802,-10.32004,18.011011,-10.205547,15.627232,-5.3136053,14.433187,-4.823673,13.656344,-10.030951,15.632437,-4.761514,15.71158,0.2486763,0.32215193,21.783904191865986,7.089493950338884,0.008213841252760683,0.18883910182460728,0.1464711149660543,0.09279032,audio_853.wav
-310.246,118.77873,78.454315,46.502205,-2.3347347,40.34047,25.397778,29.017565,-7.3106947,23.701092,-6.3446393,20.050226,-0.4170263,15.838806,-7.868634,17.664696,-2.6621783,15.119362,-12.5649,12.993548,-1.1626158,11.813447,-10.229069,11.597815,-9.570309,10.543323,0.34753072,0.31997502,20.021612876133425,5.994451246874834,-0.022447528146659144,0.14331509246314084,0.1436124076477636,0.05172698,audio_854.wav
-336.11316,107.63467,78.96386,55.525864,5.5506644,41.35766,7.246519,34.314518,-26.843266,27.480274,-8.134377,16.243591,-8.848781,15.090547,-5.230911,14.428868,-9.665763,14.533845,-7.913352,12.271287,-5.9150524,10.310853,-10.071945,10.894426,-2.4088984,10.43393,0.32421187,0.32948175,19.888859636582538,6.467973551522556,-0.0001107754849751202,0.14439158604542304,0.1311963358626198,0.06374171,audio_859.wav
-316.57465,94.47594,93.55266,56.92271,8.835507,25.76781,19.652729,29.224333,23.9925,19.095264,-6.9543886,18.226574,-12.316323,19.243616,4.495792,13.352014,-10.997173,12.684534,-17.00313,15.188417,-4.1404605,10.086376,-2.142307,8.5647955,-9.972617,9.829965,0.26031512,0.31479374,22.028635009155042,5.977870139285957,0.015895371565070527,0.17635838981600777,0.08125508205204021,0.09377602,audio_860.wav
-269.14813,93.31556,86.81884,38.76658,-7.8942566,36.100285,25.345789,39.197914,-15.486045,23.893866,-7.7540364,20.840704,-17.154621,19.204258,-4.1719217,15.091578,-10.38016,17.14722,-3.9127834,15.731531,-4.1291327,14.473255,-13.8247175,16.573088,0.8764486,13.549737,0.24537711,0.31397295,20.98647683834359,5.606353416804857,0.007405860624790999,0.1807412783629723,0.12293351470979766,0.062980875,audio_865.wav
-312.13498,113.567215,70.180244,65.308395,-3.771943,37.88747,31.311584,34.896572,-20.829245,26.09584,-16.536242,19.413015,-9.019091,14.966898,-9.4687605,15.503053,-0.63625896,12.895271,-3.9465744,10.199446,-6.0873604,9.553178,-4.7815967,10.498309,-7.534058,9.380589,0.33854976,0.32967898,18.968527056031665,5.787233094294314,0.014495446025544437,0.17296510054339478,0.2168452351238019,0.040323243,audio_867.wav
-276.80145,75.94655,95.29968,44.598915,-6.614504,35.474285,21.696548,30.658241,-16.667583,29.448221,-0.044783164,18.176935,-3.7975254,18.325014,4.373045,17.025606,-11.700009,15.679908,-5.1911993,11.754164,-1.7568386,12.6710415,-4.7221,11.850108,-0.4672048,12.011525,0.34101534,0.32289526,18.867891259059213,5.748678147934465,0.0023141580848203,0.1207503078706491,0.14621657431443025,0.044348054,audio_868.wav
-417.68738,139.18648,64.76482,70.101685,10.446952,29.946629,10.2783785,24.251373,-4.404764,16.780273,-13.729634,20.687292,-8.717676,13.8924,-8.874001,13.857538,-12.247506,15.612989,-7.5531573,9.834121,-5.469455,8.832919,-7.417959,10.02253,-5.463217,7.8251715,0.37936202,0.32556152,18.971083871603707,5.26986859937084,-0.005708414533042377,0.1486828899491409,0.19020608692758253,0.039814673,audio_869.wav
-412.01776,54.109543,77.86804,45.047344,37.574074,34.695656,26.988348,21.79142,28.93857,15.103557,19.94817,12.0341425,11.862812,15.24626,12.12998,11.887731,10.800724,10.810011,7.6199074,10.195492,7.3541946,7.3370337,6.7123356,7.449812,5.6980753,7.932187,0.5286811,0.3039171,18.172148737147154,6.6456866141505895,-0.006920325555106688,0.097248703553539,0.0244971041185869,0.034965437,audio_870.wav
-395.5617,118.82077,65.097404,70.26996,7.050746,31.254223,4.038465,20.395052,-8.832557,15.901382,-8.522547,16.256218,-21.388264,17.791428,-14.585215,15.477129,-14.8826685,12.916445,-9.649216,12.048282,-12.920325,11.684663,-10.40023,11.697707,-11.300538,10.428887,0.43513495,0.31424204,17.503945171265826,4.774427704533131,0.001314259122122079,0.0806745152093753,0.2268720541462293,0.026294818,audio_873.wav
-266.07742,79.20886,104.6661,31.83883,-19.241852,26.428177,31.59793,34.115124,-15.719513,22.018625,-9.579354,16.028917,-16.581577,15.826835,-17.501692,15.839533,-8.9816885,13.543725,-12.882746,15.722044,6.05209,17.29192,-11.395149,12.708631,-4.9110637,12.543251,0.34114274,0.30698383,19.52584351453559,5.374250474640353,-0.009025054819043029,0.1022445770537219,0.127744307025426,0.042781286,audio_874.wav
-292.2446,106.80523,73.3617,37.64341,4.395272,35.269417,18.85643,32.9393,-26.71193,31.177412,-10.593848,16.919123,-28.937893,22.377558,-7.424033,14.318635,-0.41577154,11.887591,-12.485611,14.003171,1.8749774,10.300241,-4.2072196,10.0700865,-6.891399,10.172329,0.3213428,0.3285175,19.6686899085113,6.194287371206205,0.019700361767100768,0.14288070289942792,0.14484325079872204,0.07205036,audio_875.wav
-336.2501,80.4407,134.18784,49.164234,20.54418,23.627522,22.383686,25.534239,11.411735,14.833592,-2.1984122,24.013306,-5.7074876,16.429152,-0.83809876,11.385765,-9.520376,13.577956,-8.235995,12.047537,-3.7105925,9.321009,-1.4846545,8.951541,0.5661022,8.580828,0.2752512,0.30410513,18.92940767199466,4.782370279291071,0.04166410223978793,0.15149538096128004,0.06996773911741214,0.06479866,audio_876.wav
-345.63522,112.10867,98.06195,61.51671,4.635821,39.105923,-10.199008,29.827162,-14.2813425,22.160078,-15.2345915,20.327692,-12.663636,17.298826,-0.8644777,14.971288,-10.220678,13.426225,-7.577319,11.610031,-7.889165,11.654325,-8.415749,10.671467,-3.8806171,9.250223,0.3116361,0.33475867,19.88058985369005,6.092796924729869,-0.005758556758153483,0.15979800824867263,0.1184370631988818,0.06773308,audio_886.wav
-316.36145,115.164215,71.42219,75.454865,6.3839073,47.16045,14.483071,33.647484,-20.832592,30.017721,-25.777452,22.519466,-34.32735,21.46986,-20.116562,18.279306,-12.843589,15.908789,-11.41511,12.518472,-9.4606,11.462972,1.9119523,12.737813,-10.413289,10.534471,0.29782894,0.33514193,20.961777712101334,6.281317914689535,0.00026490318144118785,0.18721542145637077,0.20758837174069705,0.076587446,audio_887.wav
-379.21283,124.30901,99.21699,54.554375,-4.2324,28.94284,12.569217,27.36813,2.3318014,19.815355,1.7007148,12.257818,-11.639073,16.880356,-2.9811862,11.338103,-5.7900295,11.48415,-6.877028,10.664768,-7.7393675,10.602965,-3.3770833,10.007703,-8.25362,9.630108,0.42250904,0.29613408,18.95660544625234,4.628086592494272,-0.03230896769816528,0.10713909601489256,0.12311395517172524,0.027303478,audio_889.wav
-410.39917,86.836555,122.45013,67.29811,20.446585,33.14623,-30.001047,35.85157,-26.944319,23.530148,-6.6560397,16.879686,-15.489679,20.975574,1.9294546,16.246727,-8.639167,14.644928,-9.932464,15.127584,-5.788806,11.347224,-12.7043705,11.269958,-1.9992009,9.080822,0.3037866,0.32010385,20.176632676803585,6.285309976888642,-0.02039043057655495,0.17342410852299744,0.1292543908912407,0.03872174,audio_890.wav
-446.03268,87.05807,95.66113,63.252075,27.529564,41.435825,24.72766,27.173483,11.903645,19.246124,19.73539,15.824558,16.666971,17.951305,8.7139015,15.55199,9.9568205,16.649336,8.705981,13.589109,4.1297193,13.930121,0.4318057,14.048961,1.6023958,10.287382,0.42817038,0.31853917,20.741333333191466,7.578825591807634,-0.009574149460455367,0.15739156291384204,0.06188499842559597,0.040445592,audio_896.wav
